id	subject	predicate	object	relation	knowledge_source
urn:uuid:2ad1a503-4f48-4faf-ada5-ca580006d772	1361617	biolink:related_to	1361146	biolink:related_to	bolt://localhost:7687
urn:uuid:1b0c6b38-fcf4-41fd-87a1-040362048b12	1361617	biolink:related_to	1361147	biolink:related_to	bolt://localhost:7687
urn:uuid:f254e3e7-f5dc-47ce-b897-0249f5b86d52	1361617	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:204ab0d9-b130-4e8d-9699-967601d5b236	1361618	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:cf6907c8-aa79-43a1-a2d7-c57fff185ed0	1361618	biolink:related_to	1361147	biolink:related_to	bolt://localhost:7687
urn:uuid:711dd313-ef2a-4aed-81f1-2b86917619b0	1361618	biolink:related_to	1361148	biolink:related_to	bolt://localhost:7687
urn:uuid:871580db-684d-484c-8c71-0f7099f68952	1361618	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:fc3e4543-0e07-44de-bc81-e0f3fb7ec6b8	1361619	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:3e72dd90-4823-42b4-9a21-f4b38a162d19	1361619	biolink:related_to	1361121	biolink:related_to	bolt://localhost:7687
urn:uuid:dd5fe12b-cb99-4411-8e2f-36c0a3e7ad17	1361619	biolink:related_to	1361149	biolink:related_to	bolt://localhost:7687
urn:uuid:b0c4b214-4b7a-4d95-824a-d028d89ceb12	1361619	biolink:related_to	1361150	biolink:related_to	bolt://localhost:7687
urn:uuid:4cf6ea3c-f6c1-46ca-8512-0305156e5d04	1361619	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:c41bea03-5a5b-43ac-b247-a85a4cb8804c	1361620	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:cc1e87ed-3278-4254-b327-ce0472cb3447	1361620	biolink:related_to	1361151	biolink:related_to	bolt://localhost:7687
urn:uuid:30933dc6-a4bb-40cd-9f21-5f79c826d644	1361620	biolink:related_to	1361152	biolink:related_to	bolt://localhost:7687
urn:uuid:d32467ec-01ef-46e5-a4f5-c69ad9a3a7bd	1361620	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:3ed1502e-d056-429a-a345-2fd2d92382a4	1361621	biolink:related_to	1361110	biolink:related_to	bolt://localhost:7687
urn:uuid:b3c3c016-84f8-4f51-a4ef-9e6f356c1108	1361621	biolink:related_to	1361153	biolink:related_to	bolt://localhost:7687
urn:uuid:3505afc6-78fa-4d54-a5b0-ff574682f70b	1361621	biolink:related_to	1361154	biolink:related_to	bolt://localhost:7687
urn:uuid:750012e2-d74c-46e5-8781-9b5ed831ddad	1361621	biolink:related_to	1361155	biolink:related_to	bolt://localhost:7687
urn:uuid:d87c39e0-e7dd-413d-9686-a650d7cca44c	1361621	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:7a3f1ddc-fcc7-4154-b2a8-0289184f320f	1361622	biolink:related_to	1361156	biolink:related_to	bolt://localhost:7687
urn:uuid:9b5f9a10-6899-49f0-b12f-c7ae08bc07bb	1361622	biolink:related_to	1361157	biolink:related_to	bolt://localhost:7687
urn:uuid:806cbdc3-b3d5-4401-9ac4-49c50ab5ac2a	1361622	biolink:related_to	1361540	biolink:related_to	bolt://localhost:7687
urn:uuid:85c9e5a6-d99a-4cff-a8a1-a5f55b679793	1361541	biolink:related_to	1361623	biolink:related_to	bolt://localhost:7687
urn:uuid:726a5709-2f9f-4e16-8b8e-6118ba6e0e78	1361623	biolink:related_to	1361158	biolink:related_to	bolt://localhost:7687
urn:uuid:3d4a2d1c-1fff-4321-b082-3ebcea82202c	1361623	biolink:related_to	1361541	biolink:related_to	bolt://localhost:7687
urn:uuid:4139c627-a191-4d4c-843c-14e140ea0416	1361624	biolink:related_to	1361159	biolink:related_to	bolt://localhost:7687
urn:uuid:02367b45-6918-495a-b631-b54ae0eb144a	1361624	biolink:related_to	1361160	biolink:related_to	bolt://localhost:7687
urn:uuid:accb4132-655c-494b-9fa0-18a9a0df0dc2	1361624	biolink:related_to	1361161	biolink:related_to	bolt://localhost:7687
urn:uuid:13ec866d-ee9f-4ffd-9449-55eb3f80fdeb	1361624	biolink:related_to	1361162	biolink:related_to	bolt://localhost:7687
urn:uuid:6b0f20b4-3015-4540-89ad-815769b3f068	1361624	biolink:related_to	1361163	biolink:related_to	bolt://localhost:7687
urn:uuid:2caa32c3-ee64-46c5-bc2c-2fc75b367f18	1361624	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:f2c8ace0-6e4c-4c6d-8c0d-d1e8cd959ef7	1361625	biolink:related_to	1361159	biolink:related_to	bolt://localhost:7687
urn:uuid:906c2470-5a9e-46ad-9d8c-e49c8c2791c1	1361625	biolink:related_to	1361160	biolink:related_to	bolt://localhost:7687
urn:uuid:c2f8cde9-6e3a-40e3-b03e-8327c76956f7	1361625	biolink:related_to	1361161	biolink:related_to	bolt://localhost:7687
urn:uuid:cd0bae59-a4f4-47b1-809b-74ec2ead727a	1361625	biolink:related_to	1361162	biolink:related_to	bolt://localhost:7687
urn:uuid:de8d7abb-b233-4ed5-b04b-daadeaecc833	1361625	biolink:related_to	1361164	biolink:related_to	bolt://localhost:7687
urn:uuid:fb1a2987-6716-4906-b18c-752cbb1e32c4	1361625	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:3d846792-eb56-498d-823d-73fbb6e847ac	1361626	biolink:related_to	1361159	biolink:related_to	bolt://localhost:7687
urn:uuid:c6b9bacd-1b43-4b20-a531-63a1ef6c31d8	1361626	biolink:related_to	1361160	biolink:related_to	bolt://localhost:7687
urn:uuid:063a0232-55f1-4ce3-a79b-9084ecdd2bc8	1361626	biolink:related_to	1361161	biolink:related_to	bolt://localhost:7687
urn:uuid:d3f0914a-2353-4e53-860c-3f8cc77b9805	1361626	biolink:related_to	1361165	biolink:related_to	bolt://localhost:7687
urn:uuid:b84d1178-b332-459c-874a-998ce708c59a	1361626	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:7a87bf5e-02aa-43df-b7dd-8ff32d4e4ba8	1361627	biolink:related_to	1361159	biolink:related_to	bolt://localhost:7687
urn:uuid:9dea3e55-f479-424e-b321-7e39c44515a7	1361627	biolink:related_to	1361160	biolink:related_to	bolt://localhost:7687
urn:uuid:163ff807-24c3-4744-95cf-e9b7b2448802	1361627	biolink:related_to	1361161	biolink:related_to	bolt://localhost:7687
urn:uuid:c9ab6648-3b01-402c-9b63-3d270f2e785e	1361627	biolink:related_to	1361162	biolink:related_to	bolt://localhost:7687
urn:uuid:fb199bfd-2cd0-4fc8-aad2-f284481cdf5e	1361627	biolink:related_to	1361166	biolink:related_to	bolt://localhost:7687
urn:uuid:83be5484-30fa-45a3-b5d4-e42003f9d5aa	1361627	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:b1bf6d3f-cb8e-4f53-94b2-df7b49d063c9	1361635	biolink:related_to	1361187	biolink:related_to	bolt://localhost:7687
urn:uuid:a6bdf21b-8d82-4ba2-9d6c-4ac50b1ee640	1361635	biolink:related_to	1361188	biolink:related_to	bolt://localhost:7687
urn:uuid:2b04ee73-24e8-46d9-9812-82c3ce2ee757	1361635	biolink:related_to	1361189	biolink:related_to	bolt://localhost:7687
urn:uuid:d9c4cc21-c21a-4e08-b24b-9bbb0a4f2fed	1361635	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:935b6b67-91cf-488d-9efd-8787e779c162	1361640	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:8d6c3f90-dfc8-4680-915c-cc1bf52574fa	1361642	biolink:related_to	1361201	biolink:related_to	bolt://localhost:7687
urn:uuid:348d9cd7-d286-4e89-b995-7923a4abd777	1361642	biolink:related_to	1361202	biolink:related_to	bolt://localhost:7687
urn:uuid:d8c3e54e-10a7-4f3f-a605-338a01891881	1361642	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:ab608d9d-a21a-43a2-8f41-525321de9348	1361643	biolink:related_to	1361203	biolink:related_to	bolt://localhost:7687
urn:uuid:033091bb-0240-409e-84c3-2424846f32d6	1361643	biolink:related_to	1361204	biolink:related_to	bolt://localhost:7687
urn:uuid:80e784cd-8365-4b4f-bb7f-caafed579d95	1361643	biolink:related_to	1361205	biolink:related_to	bolt://localhost:7687
urn:uuid:344c36be-8f3e-4c8d-9ce6-0812c5cc58b9	1361643	biolink:related_to	1361206	biolink:related_to	bolt://localhost:7687
urn:uuid:0281c5aa-a426-42f6-bfcb-48ac1439058d	1361643	biolink:related_to	1361207	biolink:related_to	bolt://localhost:7687
urn:uuid:4ff9181f-7db8-41ca-94b0-724547d3f0e0	1361643	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:2ff5e5cb-ba39-4934-9330-007cd90f25b3	1361644	biolink:related_to	1361162	biolink:related_to	bolt://localhost:7687
urn:uuid:6944d60e-cff5-4943-a9ae-dc2f0d08780d	1361644	biolink:related_to	1361208	biolink:related_to	bolt://localhost:7687
urn:uuid:54fa0f71-082b-46fd-80c1-7088cc24bb69	1361644	biolink:related_to	1361209	biolink:related_to	bolt://localhost:7687
urn:uuid:c73d70ec-a77d-4076-b16b-19fcc8498371	1361644	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:e81e7aee-07f4-48b6-8a1e-f74a2a3bcac0	1361645	biolink:related_to	1361206	biolink:related_to	bolt://localhost:7687
urn:uuid:4d176bbe-7e64-4272-924e-dd67af06fa26	1361645	biolink:related_to	1361210	biolink:related_to	bolt://localhost:7687
urn:uuid:58f4840d-7ab7-41d5-bc86-efea4b7c245a	1361645	biolink:related_to	1361211	biolink:related_to	bolt://localhost:7687
urn:uuid:bbd546c1-a606-4748-8055-38e27ab339ac	1361645	biolink:related_to	1361542	biolink:related_to	bolt://localhost:7687
urn:uuid:9157706f-7f0d-4f18-8ebb-d99ceca90718	1361543	biolink:related_to	1361646	biolink:related_to	bolt://localhost:7687
urn:uuid:82cba4c5-da63-4a1c-abc7-83561c8e8528	1361543	biolink:related_to	1361647	biolink:related_to	bolt://localhost:7687
urn:uuid:11d20123-d2a2-4396-b4f6-dffe5ccbed3d	1361646	biolink:related_to	1361212	biolink:related_to	bolt://localhost:7687
urn:uuid:538fefe8-f4d0-4875-b03d-004bd285f9bf	1361646	biolink:related_to	1361213	biolink:related_to	bolt://localhost:7687
urn:uuid:827a1366-e3cc-4cb4-bdfc-69e9d219c6f8	1361646	biolink:related_to	1361214	biolink:related_to	bolt://localhost:7687
urn:uuid:9d696ec8-92cf-4f71-98ce-8186992a980f	1361646	biolink:related_to	1361215	biolink:related_to	bolt://localhost:7687
urn:uuid:67edd037-d34a-400d-8e95-32fbc633109b	1361646	biolink:related_to	1361543	biolink:related_to	bolt://localhost:7687
urn:uuid:21ce0e5b-4471-48f4-8ff6-de312cb11c08	1361647	biolink:related_to	1361216	biolink:related_to	bolt://localhost:7687
urn:uuid:0d01f566-f3b9-45ae-9eb0-f3258ec2b657	1361647	biolink:related_to	1361217	biolink:related_to	bolt://localhost:7687
urn:uuid:61ec1dc0-e656-4b6e-8a44-1409c0edf751	1361647	biolink:related_to	1361543	biolink:related_to	bolt://localhost:7687
urn:uuid:36f9c027-da98-4cdd-9f6c-64e5518f9ddb	1361544	biolink:related_to	1361648	biolink:related_to	bolt://localhost:7687
urn:uuid:f3700dbb-ca41-41bc-9196-41fc047b5dcf	1361544	biolink:related_to	1361649	biolink:related_to	bolt://localhost:7687
urn:uuid:04a3fd69-c442-440b-9ac6-3205903f7595	1361648	biolink:related_to	1361218	biolink:related_to	bolt://localhost:7687
urn:uuid:ca381aca-7877-4e7c-a797-7edfcf86c048	1361648	biolink:related_to	1361219	biolink:related_to	bolt://localhost:7687
urn:uuid:cf6dd3e1-12fb-4dac-814e-cf7988286920	1361648	biolink:related_to	1361220	biolink:related_to	bolt://localhost:7687
urn:uuid:2c2db482-aace-4a72-aa9c-b2ce33ee498a	1361648	biolink:related_to	1361544	biolink:related_to	bolt://localhost:7687
urn:uuid:f472781a-f8c8-4fd9-b4ed-bdea235b4f5d	1361649	biolink:related_to	1361219	biolink:related_to	bolt://localhost:7687
urn:uuid:3c314687-2c60-4e88-9c0d-da1b51cda248	1361649	biolink:related_to	1361220	biolink:related_to	bolt://localhost:7687
urn:uuid:bc2743ca-0fb8-4e99-9b04-254b91d510d3	1361649	biolink:related_to	1361221	biolink:related_to	bolt://localhost:7687
urn:uuid:ba8ae61a-07d7-4c19-9209-dd57b84b301b	1361649	biolink:related_to	1361544	biolink:related_to	bolt://localhost:7687
urn:uuid:73cda5b3-a304-4cc9-b771-6854c73c771a	1361650	biolink:related_to	1361222	biolink:related_to	bolt://localhost:7687
urn:uuid:a285b7e1-7661-45d8-b082-d5ddc7e9afee	1361650	biolink:related_to	1361545	biolink:related_to	bolt://localhost:7687
urn:uuid:4562984a-7aaa-4cf6-964c-d8028b699686	1361546	biolink:related_to	1361651	biolink:related_to	bolt://localhost:7687
urn:uuid:16f6b2ee-5c49-4453-8e64-3af6fc3ebd29	1361651	biolink:related_to	1361223	biolink:related_to	bolt://localhost:7687
urn:uuid:8ad81d73-d5b3-4e36-ad69-4707dc0084b7	1361651	biolink:related_to	1361224	biolink:related_to	bolt://localhost:7687
urn:uuid:897a1174-95e6-41f7-8f8d-245fb8eb715a	1361651	biolink:related_to	1361546	biolink:related_to	bolt://localhost:7687
urn:uuid:48178e15-b082-4292-99af-d468c14e68d1	1361547	biolink:related_to	1361652	biolink:related_to	bolt://localhost:7687
urn:uuid:404d820d-1a8a-432a-b55c-1a0715a817e0	1361652	biolink:related_to	1361225	biolink:related_to	bolt://localhost:7687
urn:uuid:e4fd2125-2d34-40c5-a6ca-c83d41dac55f	1361652	biolink:related_to	1361547	biolink:related_to	bolt://localhost:7687
urn:uuid:a4c12417-c6e0-4c7b-b8cd-27d9da6ea4ef	1361548	biolink:related_to	1361653	biolink:related_to	bolt://localhost:7687
urn:uuid:93735445-4edf-4fe7-ba1b-03f230192754	1361653	biolink:related_to	1361226	biolink:related_to	bolt://localhost:7687
urn:uuid:3f21cf5a-9491-42ac-bc62-b3601271f2b4	1361653	biolink:related_to	1361548	biolink:related_to	bolt://localhost:7687
urn:uuid:731c29d1-ae1e-4020-8f51-d8dc246908fa	1361654	biolink:related_to	1361227	biolink:related_to	bolt://localhost:7687
urn:uuid:e97172c2-bd74-4baa-9ba8-a244bbefecec	1361654	biolink:related_to	1361549	biolink:related_to	bolt://localhost:7687
urn:uuid:24f5ec89-4ccc-4924-909d-560caec6918d	1361657	biolink:related_to	1361229	biolink:related_to	bolt://localhost:7687
urn:uuid:50a4f9d6-8c8d-4d45-9594-f67723b880ab	1361657	biolink:related_to	1361237	biolink:related_to	bolt://localhost:7687
urn:uuid:82397517-fed7-4f2c-9d7c-7b9fafabc53d	1361657	biolink:related_to	1361238	biolink:related_to	bolt://localhost:7687
urn:uuid:935e026a-ee35-46a8-87f1-15781df30e78	1361657	biolink:related_to	1361239	biolink:related_to	bolt://localhost:7687
urn:uuid:e20caabc-f4e4-4c1b-bd03-7f4a24e02e7c	1361657	biolink:related_to	1361240	biolink:related_to	bolt://localhost:7687
urn:uuid:ad0c9ca3-7a75-4277-82d5-3f0a0d8e013c	1361657	biolink:related_to	1361241	biolink:related_to	bolt://localhost:7687
urn:uuid:9dc4d5e2-0c90-4b60-a978-d4bc073ce96f	1361657	biolink:related_to	1361242	biolink:related_to	bolt://localhost:7687
urn:uuid:604b9039-5f9a-4ab6-9b54-800955ba3db2	1361657	biolink:related_to	1361550	biolink:related_to	bolt://localhost:7687
urn:uuid:668bfed4-b83f-4c46-b0b2-d12255c09283	1361551	biolink:related_to	1361659	biolink:related_to	bolt://localhost:7687
urn:uuid:0249885e-5b3c-4a88-8e33-43f9b52ee01e	1361659	biolink:related_to	1361551	biolink:related_to	bolt://localhost:7687
urn:uuid:5147b1a5-583d-43ed-afb0-b5a1af65c44e	1361552	biolink:related_to	1361660	biolink:related_to	bolt://localhost:7687
urn:uuid:1e1c0356-8691-4af4-8ce5-ff7d73c92e9b	1361660	biolink:related_to	1361552	biolink:related_to	bolt://localhost:7687
urn:uuid:e2936f9e-ff9a-44c3-93eb-9e039e42c33a	1361661	biolink:related_to	1361553	biolink:related_to	bolt://localhost:7687
urn:uuid:1d128559-bb73-4d99-81e7-09b505beb725	1361662	biolink:related_to	1361259	biolink:related_to	bolt://localhost:7687
urn:uuid:8d0b0956-085d-489e-8223-7e3d3b7e1fb6	1361662	biolink:related_to	1361554	biolink:related_to	bolt://localhost:7687
urn:uuid:c6872ae9-ec59-45bf-8451-ba1e424022b5	1361664	biolink:related_to	1361286	biolink:related_to	bolt://localhost:7687
urn:uuid:952b61a7-5af8-46fb-90be-45600941756b	1361664	biolink:related_to	1361287	biolink:related_to	bolt://localhost:7687
urn:uuid:9b86f959-b42e-4ee6-8e37-758a473bfa0c	1361664	biolink:related_to	1361288	biolink:related_to	bolt://localhost:7687
urn:uuid:2b223801-6b20-4b5c-aaff-adc7f64aa959	1361664	biolink:related_to	1361289	biolink:related_to	bolt://localhost:7687
urn:uuid:204df9d0-cbdf-4e07-8a4f-1185e419e175	1361664	biolink:related_to	1361290	biolink:related_to	bolt://localhost:7687
urn:uuid:1414e820-4fd5-4b4e-8855-e94751ba6f73	1361664	biolink:related_to	1361291	biolink:related_to	bolt://localhost:7687
urn:uuid:c422bb46-4346-435b-a1cc-17a4cbe78b02	1361664	biolink:related_to	1361292	biolink:related_to	bolt://localhost:7687
urn:uuid:774c6a97-2e40-4bdc-9e98-82c6e47517f2	1361664	biolink:related_to	1361293	biolink:related_to	bolt://localhost:7687
urn:uuid:5bce94bd-6cb7-4153-b374-2f7fb8f0d3e7	1361664	biolink:related_to	1361294	biolink:related_to	bolt://localhost:7687
urn:uuid:bed723f1-53bd-4c04-a694-285238495520	1361664	biolink:related_to	1361295	biolink:related_to	bolt://localhost:7687
urn:uuid:474e08a1-5de4-48f7-abe4-5341734ce67d	1361664	biolink:related_to	1361296	biolink:related_to	bolt://localhost:7687
urn:uuid:be8a29e4-6cd6-4811-ab14-c3da78fb2df3	1361664	biolink:related_to	1361297	biolink:related_to	bolt://localhost:7687
urn:uuid:04fc43c9-16ca-4495-a0a5-8195d237b08b	1361664	biolink:related_to	1361298	biolink:related_to	bolt://localhost:7687
urn:uuid:a43b5c47-7680-4916-af70-6f2af5c6c200	1361664	biolink:related_to	1361299	biolink:related_to	bolt://localhost:7687
urn:uuid:80306e5d-a5f9-4177-8639-2139eefa11c2	1361664	biolink:related_to	1361300	biolink:related_to	bolt://localhost:7687
urn:uuid:db240650-930d-4025-b13d-3e9fc91a194d	1361664	biolink:related_to	1361301	biolink:related_to	bolt://localhost:7687
urn:uuid:674eeb97-991a-4a10-b269-978366b770dd	1361664	biolink:related_to	1361302	biolink:related_to	bolt://localhost:7687
urn:uuid:b06b5848-f9f5-47e9-9bd3-9cdf176e9ade	1361664	biolink:related_to	1361303	biolink:related_to	bolt://localhost:7687
urn:uuid:d4087b90-da9c-4814-9681-c175cee97bf0	1361664	biolink:related_to	1361304	biolink:related_to	bolt://localhost:7687
urn:uuid:3a458fc3-b6e2-43fe-aca3-39958ab1a298	1361664	biolink:related_to	1361305	biolink:related_to	bolt://localhost:7687
urn:uuid:ec886710-7f2a-4af5-aefa-17e5daec2abd	1361664	biolink:related_to	1361306	biolink:related_to	bolt://localhost:7687
urn:uuid:7687c088-c857-4885-b6c1-ce04173e1698	1361664	biolink:related_to	1361307	biolink:related_to	bolt://localhost:7687
urn:uuid:40a4e265-dbc8-44eb-bdf4-827d57fd88a9	1361664	biolink:related_to	1361308	biolink:related_to	bolt://localhost:7687
urn:uuid:699682f5-de0b-45bf-81fd-866fedd9af71	1361664	biolink:related_to	1361309	biolink:related_to	bolt://localhost:7687
urn:uuid:2c4cb325-3945-4349-8581-c6cf0e9aed1e	1361664	biolink:related_to	1361310	biolink:related_to	bolt://localhost:7687
urn:uuid:f93607a2-7d5a-4d4c-932d-cac6681e7e72	1361664	biolink:related_to	1361555	biolink:related_to	bolt://localhost:7687
urn:uuid:3f1e6eed-85c8-4f4c-8336-8fb06d28c33d	1361665	biolink:related_to	1361311	biolink:related_to	bolt://localhost:7687
urn:uuid:3d902ca0-698a-47d7-9a1a-00a5bc10a948	1361665	biolink:related_to	1361312	biolink:related_to	bolt://localhost:7687
urn:uuid:c945e929-510a-4361-86db-ebee5a02e664	1361665	biolink:related_to	1361555	biolink:related_to	bolt://localhost:7687
urn:uuid:e255f312-c1db-4010-884d-9ca4ec81f9b7	1361666	biolink:related_to	1361290	biolink:related_to	bolt://localhost:7687
urn:uuid:1f3cad51-ff24-4f51-b95d-743e31f57e27	1361666	biolink:related_to	1361293	biolink:related_to	bolt://localhost:7687
urn:uuid:36a311f3-1462-4a72-a9e1-db50e18f16ea	1361666	biolink:related_to	1361294	biolink:related_to	bolt://localhost:7687
urn:uuid:22b52e31-c96e-49f8-acd0-a9adad6112f5	1361666	biolink:related_to	1361295	biolink:related_to	bolt://localhost:7687
urn:uuid:23f11766-7a08-4668-a868-dd9292672fbe	1361666	biolink:related_to	1361296	biolink:related_to	bolt://localhost:7687
urn:uuid:60edcbcd-394c-468a-a91e-d9ef435427bc	1361666	biolink:related_to	1361297	biolink:related_to	bolt://localhost:7687
urn:uuid:056cff68-e0f1-4f8f-8b55-7c1c1b40e379	1361666	biolink:related_to	1361298	biolink:related_to	bolt://localhost:7687
urn:uuid:ab585e8b-f144-4ef1-942b-b6733c65afbb	1361666	biolink:related_to	1361299	biolink:related_to	bolt://localhost:7687
urn:uuid:5d022f62-cf77-4718-82cf-a0ec1adc7883	1361666	biolink:related_to	1361300	biolink:related_to	bolt://localhost:7687
urn:uuid:9971901c-c290-4558-80a4-847df138fe91	1361666	biolink:related_to	1361301	biolink:related_to	bolt://localhost:7687
urn:uuid:a68f697d-3f86-4a31-b203-d9bb339a781c	1361666	biolink:related_to	1361302	biolink:related_to	bolt://localhost:7687
urn:uuid:41f735a9-40b3-4c8f-86b0-83a300e56032	1361666	biolink:related_to	1361303	biolink:related_to	bolt://localhost:7687
urn:uuid:2c76ac2b-7f83-49af-836f-7e272271b7c8	1361666	biolink:related_to	1361304	biolink:related_to	bolt://localhost:7687
urn:uuid:36dc5a79-722d-42f8-9f76-ab0ac20b923d	1361666	biolink:related_to	1361305	biolink:related_to	bolt://localhost:7687
urn:uuid:91ec5f99-6f9a-4fee-860f-99efcd4291b2	1361666	biolink:related_to	1361313	biolink:related_to	bolt://localhost:7687
urn:uuid:16745330-9736-487e-89c8-d1ad30918ad6	1361666	biolink:related_to	1361314	biolink:related_to	bolt://localhost:7687
urn:uuid:374d066e-8469-4627-aa63-b364c3cfcea9	1361666	biolink:related_to	1361315	biolink:related_to	bolt://localhost:7687
